Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Center Freq (Hz)	Avg Power Density (dB FS)	Delta Time (s)	Delta Freq (Hz)	Peak Freq (Hz)	Peak Time (s)	observacoes	PF_check	modulacao	Pi	sobreposicao
539	Spectrogram 1	1	1947.510291638	1947.510291638	6507.289	6507.289	6468.750	6468.750	-86.92	0.0000	0.000	6468.750	1947.5093	FI				
540	Spectrogram 1	1	1947.947725741	1947.947725741	22460.641	22460.641	22500.000	22500.000	-75.53	0.0000	0.000	22500.000	1947.9467	FF				
541	Spectrogram 1	1	1948.691848589	1949.102824984	7276.968	20501.458	12187.500	13031.250	-80.48	0.4110	13224.490	12187.500	1948.7467		SA	A	0	SB
542	Spectrogram 1	1	1948.698903977	1948.698903977	8046.647	8046.647	8062.500	8062.500	-90.27	0.0000	0.000	8062.500	1948.6987	FI				
543	Spectrogram 1	1	1949.092241901	1949.092241901	20011.662	20011.662	19968.750	19968.750	-81.99	0.0000	0.000	19968.750	1949.0933	FF				
544	Spectrogram 1	1	1954.360294444	1954.790673158	6927.114	26309.038	16968.750	15656.250	-82.39	0.4304	19381.924	16968.750	1954.5173		SA	A	0	SB
545	Spectrogram 1	1	1954.370877527	1954.370877527	7696.793	7696.793	7687.500	7687.500	-69.25	0.0000	0.000	7687.500	1954.3733	FI				
546	Spectrogram 1	1	1954.787145464	1954.787145464	26029.155	26029.155	26062.500	26062.500	-87.42	0.0000	0.000	26062.500	1954.7893	FF				
547	Spectrogram 1	1	1972.735437452	1973.186982333	5597.668	25469.388	16031.250	13968.750	-82.04	0.4515	19871.720	16031.250	1972.8693		SA	A	0	SB
548	Spectrogram 1	1	1972.742492841	1972.742492841	6437.318	6437.318	6468.750	6468.750	-61.88	0.0000	0.000	6468.750	1972.7413	FI				
549	Spectrogram 1	1	1973.183454639	1973.183454639	24699.708	24699.708	24656.250	24656.250	-82.23	0.0000	0.000	24656.250	1973.1840	FF				
